customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total
9512-PHSMG,no,female,0,yes,no,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed-check,20.55,252.75
9512-UIBFX,yes,male,0,yes,yes,18,yes,no,fiber-optic,no,no,yes,no,yes,yes,month-to-month,no,mailed-check,95.15,1779.95
9513-DXHDA,no,male,0,no,no,27,yes,no,dsl,yes,no,yes,yes,yes,yes,one-year,no,electronic-check,81.7,2212.55
9514-JDSKI,yes,male,1,yes,no,1,no,no phone service,dsl,no,yes,no,no,yes,no,month-to-month,no,electronic-check,40.2,40.2
9518-IMLHK,no,male,0,no,no,31,yes,no,dsl,yes,yes,yes,yes,yes,no,month-to-month,yes,bank-transfer-(automatic),72.45,2156.25
9518-RWHZL,yes,female,0,no,no,64,yes,yes,fiber-optic,no,no,yes,no,yes,yes,one-year,yes,credit-card-(automatic),100.05,6254.2
9518-XXBXE,no,male,1,yes,no,10,yes,no,fiber-optic,yes,no,no,no,no,no,month-to-month,no,electronic-check,75.3,720.45
9522-BNTHX,no,female,1,no,no,34,no,no phone service,dsl,no,yes,yes,no,yes,yes,month-to-month,yes,electronic-check,56.25,1765.95
9522-ZSINC,no,male,0,no,no,13,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one-year,yes,electronic-check,19.95,253.8
9524-EGPJC,yes,female,0,no,no,18,yes,yes,fiber-optic,no,no,no,yes,no,yes,month-to-month,yes,electronic-check,90.1,1612.75
9525-DKUVP,,female,1,yes,no,72,yes,yes,fiber-optic,no,yes,yes,yes,yes,yes,two-year,yes,credit-card-(automatic),110.8,7882.25
9526-BIHHD,yes,male,0,no,no,1,no,no phone service,dsl,yes,no,no,no,no,no,month-to-month,no,mailed-check,29.7,29.7
9526-JAWYF,yes,male,0,no,no,26,yes,no,fiber-optic,no,yes,yes,no,yes,no,month-to-month,no,electronic-check,89.8,2335.3
9526-MJRPO,,female,1,yes,no,27,yes,yes,fiber-optic,yes,no,no,yes,yes,yes,month-to-month,yes,bank-transfer-(automatic),104.3,2867.75
9529-OFXHY,no,male,0,no,no,15,yes,yes,fiber-optic,yes,no,no,no,yes,no,month-to-month,yes,bank-transfer-(automatic),87.75,1242.2
9530-EHPOH,yes,male,0,no,no,11,yes,yes,dsl,no,no,yes,no,no,no,month-to-month,no,electronic-check,53.75,608.0
9530-GRMJG,no,male,0,yes,yes,70,yes,yes,dsl,no,yes,yes,yes,yes,yes,two-year,yes,electronic-check,84.1,5979.7
9531-NSBMR,no,female,0,no,no,36,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one-year,yes,bank-transfer-(automatic),19.25,679.8
9534-NSXEM,no,male,0,no,no,26,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one-year,yes,credit-card-(automatic),20.65,595.5
9537-JALFH,no,male,0,yes,yes,69,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,no,bank-transfer-(automatic),19.9,1356.7
9537-VHDTA,no,female,0,no,yes,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,mailed-check,51.2,51.2
9540-JYROE,yes,male,0,no,no,8,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,mailed-check,70.1,551.35
9541-PWTWO,no,female,0,no,no,52,yes,yes,dsl,no,no,yes,yes,yes,yes,two-year,yes,bank-transfer-(automatic),80.95,4233.95
9541-ZPSEA,no,male,0,yes,yes,68,yes,no,fiber-optic,yes,no,yes,no,no,no,two-year,no,credit-card-(automatic),80.35,5375.15
9544-PYPSJ,no,female,1,yes,yes,62,yes,yes,fiber-optic,no,yes,yes,no,no,yes,month-to-month,yes,credit-card-(automatic),96.1,6019.35
9546-CQJSU,yes,female,0,no,no,2,yes,yes,fiber-optic,no,no,yes,no,yes,no,month-to-month,yes,electronic-check,91.4,193.6
9546-KDTRB,no,female,0,no,no,19,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank-transfer-(automatic),24.7,465.85
9547-ITEFG,no,male,0,yes,yes,9,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit-card-(automatic),102.6,897.75
9548-LERKT,no,male,0,yes,no,24,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,no,mailed-check,19.75,483.15
9548-LIGTA,no,male,0,yes,no,61,yes,no,dsl,yes,yes,no,yes,yes,yes,two-year,yes,mailed-check,81.05,4747.65
9548-ZMVTX,no,male,0,yes,yes,72,yes,yes,fiber-optic,no,yes,yes,yes,no,no,two-year,no,bank-transfer-(automatic),90.45,6565.85
9552-TGUZV,no,male,0,yes,no,8,yes,no,fiber-optic,yes,no,no,no,no,no,month-to-month,yes,mailed-check,75.0,658.1
9553-DLCLU,no,female,0,no,yes,13,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two-year,no,credit-card-(automatic),88.95,1161.75
9554-DFKIC,no,male,0,yes,yes,30,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,yes,bank-transfer-(automatic),54.45,1588.7
9555-SAHUZ,no,female,0,yes,yes,38,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,electronic-check,54.5,2076.05
9558-IHEZX,no,female,0,no,no,71,yes,yes,fiber-optic,yes,yes,yes,no,yes,yes,two-year,yes,credit-card-(automatic),106.75,7283.25
9560-ARGQJ,yes,female,0,no,yes,16,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,electronic-check,81.0,1312.15
9560-BBZXK,no,female,0,no,no,36,no,no phone service,dsl,yes,no,no,no,no,no,two-year,no,bank-transfer-(automatic),31.05,1126.35
9564-KCLHR,yes,male,0,no,no,1,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,mailed-check,51.25,51.25
9565-AXSMR,no,male,0,yes,yes,52,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,no,mailed-check,19.2,1054.75
9565-DJPIB,yes,female,0,no,yes,4,yes,yes,fiber-optic,no,yes,no,no,yes,no,month-to-month,no,mailed-check,89.6,365.65
9565-FLVCG,no,male,0,yes,yes,65,yes,yes,dsl,yes,yes,no,no,no,yes,two-year,yes,mailed-check,69.55,4459.15
9565-JSNFM,yes,male,0,no,no,38,yes,no,fiber-optic,no,no,no,no,no,no,one-year,yes,bank-transfer-(automatic),70.45,2597.6
9570-KYEUA,no,male,0,no,no,64,yes,yes,fiber-optic,yes,no,yes,yes,no,yes,two-year,no,credit-card-(automatic),99.25,6549.45
9571-EDEBV,no,male,0,yes,no,71,yes,yes,fiber-optic,no,no,yes,no,yes,yes,one-year,yes,credit-card-(automatic),98.65,6962.85
9572-MTILT,yes,male,0,yes,no,59,yes,yes,fiber-optic,yes,yes,yes,yes,yes,no,month-to-month,yes,electronic-check,106.75,6252.9
9572-WUKSB,no,male,0,yes,no,3,no,no phone service,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic-check,29.9,92.25
9574-BOSMD,no,male,0,yes,yes,68,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,no,bank-transfer-(automatic),25.4,1620.2
9574-RKJIF,yes,male,0,yes,yes,30,yes,yes,fiber-optic,yes,yes,no,no,yes,no,month-to-month,yes,electronic-check,94.4,2838.7
9575-IWCAZ,no,male,0,yes,no,6,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one-year,no,mailed-check,25.1,171.0
9576-ANLXO,yes,female,0,no,no,3,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,bank-transfer-(automatic),69.55,222.3
9576-SYUHJ,no,male,0,no,no,37,yes,yes,fiber-optic,yes,no,no,no,yes,no,month-to-month,yes,electronic-check,91.15,3369.25
9577-WJVCQ,no,female,0,no,no,68,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,no,mailed-check,54.45,3687.75
9578-FOMUK,no,male,0,no,yes,15,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic-check,24.8,324.15
9578-VRMNM,yes,female,0,no,no,16,yes,yes,dsl,no,no,yes,no,no,yes,month-to-month,yes,credit-card-(automatic),65.2,1043.35
9581-GVBXT,no,male,0,yes,yes,59,no,no phone service,dsl,yes,no,yes,no,no,no,one-year,no,mailed-check,34.8,1980.3
9584-EXCDZ,no,female,0,no,no,17,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,no,bank-transfer-(automatic),70.5,1165.6
9585-KKMFD,no,male,0,yes,yes,41,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,yes,mailed-check,20.0,879.8
9586-JGQKH,no,female,0,yes,no,64,yes,yes,fiber-optic,no,yes,no,yes,yes,yes,two-year,yes,bank-transfer-(automatic),105.4,6794.75
9588-OZDMQ,no,female,0,yes,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic-check,45.0,89.75
9588-YRFHY,no,male,0,no,no,49,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,yes,credit-card-(automatic),19.9,1022.6
9589-ABEPT,no,male,0,yes,no,69,yes,yes,fiber-optic,no,yes,no,yes,yes,no,two-year,yes,mailed-check,92.45,6460.55
9591-YVTEB,no,male,1,no,no,55,no,no phone service,dsl,yes,yes,no,no,yes,no,month-to-month,yes,electronic-check,44.85,2479.05
9592-ERDKV,no,male,0,yes,no,37,yes,yes,dsl,yes,no,yes,no,yes,yes,one-year,no,mailed-check,79.25,2911.8
9593-CVZKR,no,female,0,yes,yes,56,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,yes,mailed-check,24.45,1385.85
9600-NAXZN,yes,male,0,no,no,43,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,101.4,4528.0
9600-UDOPK,yes,male,0,yes,no,30,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,credit-card-(automatic),94.05,2866.45
9601-BRXPO,yes,female,0,yes,no,25,yes,yes,fiber-optic,no,no,yes,yes,yes,yes,month-to-month,yes,bank-transfer-(automatic),104.95,2566.5
9602-WCXPI,no,male,0,no,no,50,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one-year,no,credit-card-(automatic),20.15,989.05
9603-OAIHC,no,male,1,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,70.05,70.05
9605-WGJVW,no,female,1,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,70.2,70.2
9606-PBKBQ,yes,male,1,yes,no,32,yes,yes,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,electronic-check,85.0,2642.05
9609-BENEA,no,male,0,yes,no,35,yes,yes,dsl,no,yes,no,yes,yes,no,one-year,yes,electronic-check,69.0,2441.7
9610-WCESF,no,male,0,no,no,67,no,no phone service,dsl,yes,no,no,yes,yes,no,two-year,no,electronic-check,43.9,3097.2
9611-CTWIH,yes,female,0,no,no,3,yes,no,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,89.45,240.45
9614-RMGHA,yes,male,0,yes,no,65,yes,yes,fiber-optic,no,yes,no,no,yes,no,month-to-month,yes,bank-transfer-(automatic),91.85,5940.85
9617-INGJY,no,male,0,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,mailed-check,70.6,70.6
9617-SHSHO,,female,0,no,no,53,yes,no,fiber-optic,no,yes,yes,yes,no,yes,one-year,yes,credit-card-(automatic),94.45,5042.75
9617-UDPEU,no,female,0,no,no,22,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one-year,yes,mailed-check,19.25,412.55
9618-LFJRU,no,female,0,no,no,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit-card-(automatic),20.45,82.85
9619-GSATL,no,female,0,no,no,43,yes,no,dsl,no,yes,no,yes,no,no,one-year,no,electronic-check,55.45,2444.25
9620-ENEJV,no,female,0,no,no,6,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,no,credit-card-(automatic),70.55,433.95
9620-QJREV,no,male,0,no,yes,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one-year,no,credit-card-(automatic),20.55,1013.05
9621-OUPYD,no,female,0,yes,no,25,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one-year,yes,bank-transfer-(automatic),20.2,507.9
9624-EGDEQ,no,female,0,no,no,37,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,no,mailed-check,19.8,813.3
9625-QNLUX,no,male,0,yes,yes,68,yes,no,fiber-optic,yes,yes,yes,no,yes,yes,two-year,yes,credit-card-(automatic),103.25,7074.4
9625-QSTYE,yes,female,0,no,no,13,yes,no,fiber-optic,no,yes,yes,no,no,no,month-to-month,yes,electronic-check,81.15,952.3
9625-RZFUK,no,male,0,yes,yes,63,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,no,mailed-check,19.7,1275.85
9626-VFRGG,no,female,0,no,yes,41,yes,yes,fiber-optic,no,yes,no,no,yes,no,month-to-month,yes,bank-transfer-(automatic),88.5,3645.05
9626-WEQRM,no,female,0,no,no,4,no,no phone service,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed-check,29.15,110.05
9629-NHXFW,no,female,0,yes,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed-check,19.4,19.4
9631-RXVJM,no,male,0,no,no,35,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,no,mailed-check,19.25,677.9
9631-XEYKE,no,male,0,no,no,3,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,bank-transfer-(automatic),50.4,137.25
9633-DENPU,no,female,0,yes,no,47,yes,no,dsl,no,yes,no,no,yes,no,month-to-month,yes,bank-transfer-(automatic),58.6,2723.4
9633-XQABV,no,female,0,no,no,3,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,70.25,229.7
9637-CDTKZ,no,male,0,yes,no,72,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,two-year,yes,credit-card-(automatic),114.1,8086.4
9637-EIHEQ,yes,female,0,no,no,1,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic-check,50.8,50.8
9638-JIQYA,no,male,0,no,no,2,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,credit-card-(automatic),24.9,49.7
9639-BUJXT,no,male,0,no,no,63,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one-year,no,mailed-check,20.5,1328.15
9640-HXEAM,,male,0,no,no,2,no,no phone service,dsl,no,yes,yes,yes,no,no,month-to-month,yes,credit-card-(automatic),40.4,77.15
9640-ZSLDC,no,female,0,yes,yes,53,yes,no,dsl,no,no,yes,no,no,yes,one-year,no,credit-card-(automatic),60.6,3297.0
9643-AVVWI,no,female,0,yes,yes,3,yes,no,fiber-optic,no,yes,no,yes,no,no,month-to-month,yes,electronic-check,80.0,241.3
9643-YBLUR,no,male,0,yes,no,9,yes,yes,dsl,no,yes,yes,no,no,yes,month-to-month,yes,credit-card-(automatic),69.05,653.95
9644-KVCNC,no,female,0,no,no,66,yes,yes,fiber-optic,no,no,yes,no,yes,no,one-year,yes,bank-transfer-(automatic),92.15,6056.9
9644-UMGQA,no,male,0,yes,yes,6,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic-check,49.15,295.65
9646-NMHXE,no,male,0,yes,no,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,no,mailed-check,19.65,973.1
9646-QWDSB,,female,0,yes,yes,71,yes,yes,fiber-optic,yes,no,yes,yes,no,yes,two-year,no,electronic-check,100.45,7159.7
9647-ERGBE,yes,female,0,yes,yes,30,yes,yes,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic-check,100.05,3046.15
9648-BCHKM,no,female,0,yes,yes,18,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,yes,credit-card-(automatic),24.65,471.35
9650-VBUOG,no,male,0,yes,yes,38,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,no,credit-card-(automatic),25.05,963.95
9651-GTSAQ,yes,female,0,yes,no,53,yes,no,fiber-optic,yes,yes,yes,no,yes,yes,one-year,yes,bank-transfer-(automatic),106.1,5769.75
9658-WYUFB,yes,female,0,no,no,17,yes,yes,fiber-optic,yes,yes,no,no,yes,no,month-to-month,yes,electronic-check,94.4,1617.5
9659-QEQSY,no,female,0,no,no,45,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,month-to-month,yes,electronic-check,115.65,5125.5
9659-UDJIJ,,female,0,yes,no,67,yes,yes,dsl,yes,yes,yes,no,no,no,two-year,no,mailed-check,65.65,4322.85
9659-ZTWSM,no,male,1,yes,no,66,yes,yes,fiber-optic,no,yes,yes,yes,yes,yes,one-year,yes,bank-transfer-(automatic),107.35,7051.95
9661-ACXBS,yes,female,0,no,no,42,yes,yes,fiber-optic,yes,no,yes,no,yes,yes,month-to-month,yes,electronic-check,105.2,4400.75
9661-JALZV,no,female,0,no,no,58,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,yes,credit-card-(automatic),24.7,1519.0
9661-MHUMO,yes,male,1,yes,yes,1,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,credit-card-(automatic),49.25,49.25
9667-EQRXU,yes,female,1,no,no,30,no,no phone service,dsl,no,no,yes,no,yes,no,month-to-month,yes,electronic-check,40.3,1172.95
9667-TKTVZ,no,female,0,no,no,2,yes,yes,dsl,no,no,no,yes,no,no,month-to-month,yes,mailed-check,54.35,117.05
9668-PUGNU,no,male,0,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two-year,yes,electronic-check,24.5,1816.2
9670-BPNXF,no,female,0,no,no,45,yes,no,dsl,yes,yes,no,yes,no,no,one-year,yes,credit-card-(automatic),62.55,2796.45
9674-EHPPG,no,male,0,yes,no,46,no,no phone service,dsl,yes,no,yes,yes,no,no,two-year,no,credit-card-(automatic),40.4,1842.7
9675-ICXCT,no,male,0,yes,yes,72,yes,no,dsl,yes,no,yes,yes,yes,yes,two-year,yes,electronic-check,80.8,5728.55
9677-AVKED,no,female,0,no,yes,53,yes,yes,dsl,no,yes,yes,yes,yes,yes,one-year,yes,electronic-check,84.6,4449.75
9680-NIAUV,no,female,0,yes,yes,72,yes,yes,fiber-optic,yes,yes,yes,no,yes,yes,two-year,no,credit-card-(automatic),109.7,8129.3
9681-KYGYB,no,male,1,yes,no,49,yes,yes,fiber-optic,yes,yes,yes,no,no,no,month-to-month,yes,electronic-check,88.2,4159.45
9681-OXGVC,yes,female,0,no,no,5,yes,yes,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic-check,100.5,514.0
9683-PSOSX,,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed-check,19.55,19.55
9685-WKZGT,yes,male,1,no,no,14,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,74.95,1036.75
9688-YGXVR,no,female,0,no,no,44,yes,no,fiber-optic,no,yes,yes,no,yes,no,month-to-month,yes,credit-card-(automatic),88.15,3973.2
9689-PTNPG,yes,male,0,no,no,2,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,electronic-check,80.25,144.55
9691-HKOVS,no,female,0,yes,no,55,yes,yes,dsl,yes,yes,yes,yes,yes,yes,one-year,yes,electronic-check,90.15,4916.95
9692-TUSXH,yes,female,0,no,no,18,yes,no,fiber-optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic-check,96.05,1740.7
9693-XMUOB,no,male,1,yes,no,59,no,no phone service,dsl,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,50.25,2997.45
9695-IDRZR,no,female,0,no,yes,34,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,two-year,yes,credit-card-(automatic),116.15,3946.9
9696-RMYBA,no,male,0,no,no,5,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,mailed-check,80.1,398.55
9699-UBQFS,no,female,1,yes,no,43,yes,yes,fiber-optic,yes,yes,no,no,yes,no,month-to-month,yes,electronic-check,94.5,4156.8
9700-ISPUP,no,female,0,yes,yes,10,yes,no,dsl,no,yes,no,yes,no,yes,month-to-month,yes,electronic-check,65.5,616.9
9700-ZCLOT,no,male,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed-check,20.0,32.7
9701-CDXHR,no,female,0,yes,no,51,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,no,mailed-check,69.15,3649.6
9702-AIUJO,no,male,0,yes,yes,50,yes,no,dsl,no,no,no,no,no,no,one-year,yes,bank-transfer-(automatic),44.8,2230.85
9705-IOVQQ,no,male,1,yes,yes,61,yes,yes,fiber-optic,no,yes,no,no,yes,yes,one-year,no,electronic-check,99.0,5969.3
9705-ZJBCG,no,female,0,yes,yes,13,yes,no,dsl,yes,no,no,yes,no,no,one-year,no,bank-transfer-(automatic),54.15,701.05
9708-HPXWZ,no,male,1,no,no,5,no,no phone service,dsl,no,no,yes,yes,yes,no,month-to-month,no,credit-card-(automatic),45.4,214.75
